date,poi,inputsource,bitlength,rounding_factor,subchanneling,subchanneling_bits,ecc,multihashing,counter_total_packets_received,counter_poi_ignored_because_silence,counter_poi_valid_received,counter_matches,counter_data_bits_transmitted,mps,bps,counter_retries_received,script_start_time,duration,comment
2025-03-03T20:34:27.066398,broadcast_bpf,ICD,2,2,none,0,hamming+,2,877,0,685,234,298,13.62655235,17.35347265,85,1741030450,17.17235541,Version 3.2
2025-03-03T20:34:39.785108,broadcast_bpf,ICD,2,2,none,0,hamming+,4,291,0,212,186,298,27.94308246,44.76902458,37,1741030473,6.656388044,Version 3.2
2025-03-03T20:34:54.321310,broadcast_bpf,ICD,2,2,none,0,hamming+,8,331,0,204,204,298,24.10370827,35.21031895,55,1741030486,8.46342802,Version 3.2
2025-03-03T20:35:23.403630,broadcast_bpf,ICD,2,2,none,0,inline-hamming+,0,1276,0,1032,250,298,10.86700564,12.95347072,101,1741030500,23.00541735,Version 3.2
2025-03-03T20:35:39.172936,broadcast_bpf,ICD,2,2,none,0,inline-hamming+,2,445,0,306,203,298,20.96399465,30.77473106,54,1741030529,9.683269024,Version 3.2
2025-03-03T20:35:52.196577,broadcast_bpf,ICD,2,2,none,0,inline-hamming+,4,295,0,191,191,298,27.4667301,42.85385115,42,1741030545,6.953867435,Version 3.2
2025-03-03T20:36:04.440752,broadcast_bpf,ICD,2,2,none,0,inline-hamming+,8,283,0,184,184,298,29.78161424,48.23326654,35,1741030558,6.178308487,Version 3.2
2025-03-03T20:36:25.380993,broadcast_bpf,ISPN,2,2,none,0,none,0,872,0,687,208,298,14.35848762,20.57129476,59,1741030571,14.48620534,Version 3.2
2025-03-03T20:36:36.414431,broadcast_bpf,ISPN,2,2,none,0,none,4,272,0,174,174,298,34.93624648,59.83334168,25,1741030591,4.980500698,Version 3.2
2025-03-03T20:48:57.593211,broadcast_bpf,ISD,2,0,none,0,none,0,25295,0,25147,149,298,0.46734424,0.934688479,0,1741031019,318.8228021,Version 3.2
2025-03-03T20:51:10.966872,broadcast_bpf,ISD,2,1,none,0,none,0,2955,0,2807,149,298,4.188112873,8.376225746,0,1741031435,35.5768826,Version 3.2
2025-03-03T20:53:48.908302,broadcast_bpf,ISD,2,1,none,0,none,1,1547,0,1399,149,298,8.712956398,17.4259128,0,1741031612,17.10096931,Version 3.2
2025-03-03T20:54:06.019607,broadcast_bpf,ISD,2,2,none,0,none,1,423,0,275,149,298,45.14120011,90.28240022,0,1741031643,3.30075407,Version 3.2
2025-03-03T20:54:27.138895,broadcast_bpf,ISD,3,2,none,0,none,2,321,0,222,100,300,37.46990855,112.4097256,0,1741031664,2.668808222,Version 3.2
2025-03-03T20:57:04.543377,broadcast_bpf,ISD,3,2,none,0,none,2,344,0,245,100,300,34.40891548,103.2267464,0,1741031822,2.906223536,Version 3.2
2025-03-03T20:57:11.554945,broadcast_bpf,ISD,3,2,none,0,none,2,319,0,220,100,300,38.59132904,115.7739871,0,1741031829,2.591255665,Version 3.2
2025-03-03T20:57:17.757324,broadcast_bpf,ISD,3,2,none,0,none,2,317,0,218,100,300,37.96061125,113.8818338,0,1741031835,2.63430953,Version 3.2
2025-03-03T20:57:23.740122,broadcast_bpf,ISD,3,2,none,0,none,2,313,0,214,100,300,40.81520169,122.4456051,0,1741031841,2.45006752,Version 3.2
2025-03-03T20:57:29.793125,broadcast_bpf,ISD,3,2,none,0,none,2,332,0,233,100,300,36.00778653,108.0233596,0,1741031847,2.777177095,Version 3.2
2025-03-04T13:06:43.252997,broadcast_bpf,ISD,3,0,none,0,none,2,2309,770,1184,228,300,0.2472008809014441,0.32526431697558433,128,1741089080.9212599,922.3268103599548,Version 3.2
2025-03-04T13:59:44.705182,broadcast_bpf,ISD,3,2,none,0,none,2,303,0,204,100,300,47.78749890338259,143.36249671014778,0,1741093182.6110668,2.092597484588623,Version 3.3
2025-03-04T14:03:04.349181,broadcast_bpf,ISD,3,2,none,0,none,2,522,74,336,169,300,23.054194307013574,40.92460527872232,69,1741093377.0164845,7.330553293228149,Version 3.3
2025-03-04T14:03:22.200857,broadcast_bpf,ISD,3,2,none,0,none,2,344,32,266,130,300,39.562965473471365,91.29915109262622,30,1741093398.9132051,3.2859013080596924,Version 3.3
2025-03-04T14:03:35.480985,broadcast_bpf,ISD,3,2,none,0,none,2,305,0,206,100,300,48.48145787996033,145.444373639881,0,1741093413.4169538,2.0626442432403564,Version 3.3
2025-03-04T14:03:46.173220,broadcast_bpf,ISD,3,2,none,0,none,2,441,47,318,146,300,29.091597609748185,59.77725536249627,46,1741093421.1532493,5.018631219863892,Version 3.3
2025-03-04T14:03:55.527668,broadcast_bpf,ISD,3,2,none,0,none,2,413,47,285,141,300,29.398567147796935,62.55014286765305,41,1741093430.7297251,4.796152114868164,Version 3.3
2025-03-04T14:15:26.506261,broadcast_bpf,ISD,3,2,none,0,none,2,300,0,201,100,300,49.37087303718214,148.11261911154642,0,1741094124.4791884,2.0254857540130615,Version 3.3
2025-03-04T14:16:04.972168,broadcast_bpf,ISD,3,2,none,0,none,2,304,0,205,100,300,48.778735966372324,146.33620789911697,0,1741094162.9205992,2.0500736236572266,Version 3.3
2025-03-04T14:17:10.878418,broadcast_bpf,ISD,3,2,none,0,none,2,528,42,354,169,300,21.12098722775051,37.4928767356518,69,1741094222.8752244,8.001519918441772,Version 3.3
2025-03-04T14:17:29.740733,broadcast_bpf,ISD,3,2,none,0,none,2,353,22,284,134,300,35.93997061555902,80.46262078110229,34,1741094246.0105147,3.7284393310546875,Version 3.3
2025-03-04T14:17:56.263310,broadcast_bpf,ISD,3,2,none,0,none,2,405,39,282,136,300,30.511413832032286,67.30458933536534,36,1741094271.8043137,4.457348346710205,Version 3.3
2025-03-04T14:20:32.430704,broadcast_bpf,ISD,3,2,none,0,none,2,402,21,270,131,300,27.488843644525524,62.95155033097448,31,1741094427.6636913,4.765569686889648,Version 3.3
2025-03-04T14:21:43.641273,broadcast_bpf,ISD,3,2,none,0,none,2,590,56,414,185,300,20.610145606158355,33.42185773971625,85,1741094494.6623375,8.97616171836853,Version 3.3
2025-03-04T14:27:31.418910,broadcast_bpf,ISD,3,2,none,0,none,2,313,0,214,100,300,46.24204755617908,138.72614266853722,0,1741094849.2550402,2.16253399848938,Version 3.3
2025-03-04T14:27:40.553592,broadcast_bpf,ISD,3,2,none,0,none,2,305,0,206,100,300,45.830307065933276,137.49092119779982,0,1741094858.3694024,2.181962251663208,Version 3.3
2025-03-04T14:27:48.652517,broadcast_bpf,ISD,3,2,none,0,none,2,305,0,206,100,300,48.56463914537988,145.69391743613963,0,1741094866.5917995,2.0591113567352295,Version 3.3
2025-03-04T21:14:52.292766,broadcast_bpf,ISD,3,2,none,0,none,2,367,0,268,100,300,1.9890907088425263,5.967272126527579,0,1741119242.0167131,50.2742280960083,Version 3.3
2025-03-04T21:15:19.798093,broadcast_bpf,ISD,8,2,none,0,none,7,148,0,111,38,304,6.452342267875298,51.61873814300238,0,1741119313.906922,5.889334201812744,Version 3.3
2025-03-04T21:20:10.941874,broadcast_bpf,ISD,8,2,none,0,none,7,127,0,90,38,304,8.047792460651879,64.38233968521503,0,1741119606.2184591,4.721791744232178,Version 3.3
2025-03-04T21:20:34.286154,broadcast_bpf,ISD,8,2,none,0,none,7,136,0,99,38,304,6.190776461357547,49.52621169086038,0,1741119628.1464412,6.138163805007935,Version 3.3
2025-03-04T21:20:45.417638,broadcast_bpf,ISD,8,2,none,0,none,7,137,0,100,38,304,37.35634884398998,298.8507907519198,0,1741119644.398477,1.0172300338745117,Version 3.3
2025-03-04T21:23:31.359533,broadcast_bpf,ISD,8,2,none,0,none,7,133,0,94,38,304,38.3481344979473,306.7850759835784,0,1741119810.35797,0.9909217357635498,Version 3.3
2025-03-04T21:23:37.768056,broadcast_bpf,ISD,8,2,none,0,none,7,137,0,98,38,304,36.345216678839996,290.76173343071997,0,1741119816.7068815,1.0455296039581299,Version 3.3
2025-03-04T21:24:11.063852,broadcast_bpf,ISD,8,2,none,0,none,7,178,6,142,52,304,7.258292770856636,42.43309619885418,14,1741119843.8884287,7.16421914100647,Version 3.3
2025-03-04T21:24:35.737159,broadcast_bpf,ISD,8,2,none,0,none,7,138,0,99,38,304,39.12789119654343,313.02312957234744,0,1741119874.7527587,0.9711742401123047,Version 3.3
2025-03-23T20:46:26.539343,broadcast_bpf,ISD,8,2,none,0,none,7,141,0,102,38,304,35.95624075480705,287.6499260384564,0,1742759119.3920677,1.056840181350708,Version 3.3
2025-03-23T21:04:27.424394,all,ISD,3,2,none,0,none,2,847,372,456,108,300,21.99374230375317,61.093728621536584,8,1742760237.0825968,4.910487651824951,Version 3.3
2025-03-23T21:12:53.285308,broadcast_bpf,ISD,8,1,none,0,none,7,247,88,112,45,304,0.4258095301633358,2.8765799371034237,7,1742760666.500479,105.68105411529541,Version 3.3
2025-03-23T21:31:23.421000,broadcast_bpf,ISD,8,1,none,0,none,7,218,68,111,40,304,0.5710608883986436,4.340062751829691,2,1742761812.2244823,70.0450701713562,Version 3.3
2025-03-23T22:01:57.868959,broadcast_bpf,ISD,8,1,none,0,none,7,261,112,116,38,304,1.4421267299479996,11.537013839583997,0,1742763690.660602,26.34997272491455,Version 3.3
2025-03-23T22:02:38.969558,broadcast_bpf,ISD,2,1,none,0,none,7,405,150,149,149,298,33.84456304022163,67.68912608044326,0,1742763754.5357635,4.402479648590088,Version 3.3
2025-03-23T22:02:51.257234,broadcast_bpf,ISPN,2,1,none,0,none,7,407,156,149,149,298,34.92264205179191,69.84528410358382,0,1742763766.9613645,4.266572952270508,Version 3.3
2025-03-23T22:03:37.054845,broadcast_bpf,timestamp,2,1,none,0,none,1,2205,1050,1041,181,298,4.759556593101538,7.8361760483108185,32,1742763778.9966214,38.02875256538391,Version 3.3
